TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1639.png,15071,0.11875,0.2125,,,0.471875,0.2125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1640.png,15071,0.4625,0.20456222311316424,,,0.2046875,0.20456222311316424,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1641.png,15071,0.8546875,0.21760862948192106,,,0.428125,0.21760862948192106,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1642.png,15071,0.7046875,0.23427081017489143,,,0.8203125,0.23427081017489143,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1643.png,15071,0.2328125,0.16785061252494732,,,0.721875,0.16360800140885529,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1644.png,15071,0.1359375,0.1660960283239789,,,0.3796875,0.1660960283239789,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1645.png,15071,0.2109375,0.153125,,,0.23125,0.153125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1646.png,15071,0.325,0.15625,,,0.21875,0.15625,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1647.png,15071,0.434375,0.17724563640609042,,,0.4734375,0.17416093491365967,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1648.png,15071,0.2328125,0.16785061252494732,,,0.721875,0.16360800140885529,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1649.png,15071,0.15,0.20625,,,0.7203125,0.20625,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1650.png,15071,0.1984375,0.21706943733515321,,,0.675,0.21419361860242242,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1651.png,15071,0.3328125,0.19575574704207283,,,0.6703125,0.19575574704207283,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1652.png,15071,0.5171875,0.17059180079945227,,,0.665625,0.17059180079945227,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1653.png,15071,0.69375,0.125,,,0.6921875,0.125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1654.png,15071,0.81875,0.17757590806469215,,,0.6890625,0.17908185977368002,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1655.png,15071,0.834375,0.23768496087258023,,,0.703125,0.2405235175611732,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1656.png,15071,0.7109375,0.2663592792170004,,,0.71875,0.2663592792170004,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1657.png,15071,0.475,0.22222683371951285,,,0.728125,0.22504339859236042,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1658.png,15071,0.2328125,0.16785061252494732,,,0.721875,0.16360800140885529,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1659.png,15071,0.265625,0.15,,,0.821875,0.15,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1660.png,15071,0.2859375,0.12816310409006174,,,0.790625,0.12816310409006174,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1661.png,15071,0.303125,0.11875,,,0.6671875,0.11875,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1662.png,15071,0.3046875,0.11911949095341198,,,0.4796875,0.11911949095341198,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1663.png,15071,0.303125,0.125,,,0.3046875,0.125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1664.png,15071,0.2890625,0.134375,,,0.2078125,0.134375,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1665.png,15071,0.2671875,0.14065971793658624,,,0.1765625,0.14378396337909177,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1666.png,15071,0.2453125,0.15628124687562484,,,0.275,0.15940563431071061,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1667.png,15071,0.2359375,0.16668294191368233,,,0.5125,0.16706333005779575,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1668.png,15071,0.2328125,0.16785061252494732,,,0.721875,0.16360800140885529,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1669.png,15071,0.15,0.1761402583880244,,,0.5234375,0.1774933977645366,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1670.png,15071,0.2,0.17834416341725343,,,0.3171875,0.17834416341725343,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1671.png,15071,0.3640625,0.17683192938493886,,,0.1765625,0.17900004364524608,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1673.png,15071,0.7609375,0.16360800140885529,,,0.271875,0.16785061252494732,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1674.png,15071,0.84375,0.1761402583880244,,,0.46875,0.1789727632909544,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1675.png,15071,0.79375,0.17834416341725343,,,0.6765625,0.17834416341725343,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1676.png,15071,0.63125,0.165860681371445,,,0.815625,0.16817030058842136,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1677.png,15071,0.4171875,0.1644118304745738,,,0.8359375,0.1644118304745738,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1678.png,15071,0.2328125,0.16785061252494732,,,0.721875,0.16360800140885529,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1679.png,15071,0.11875,0.2104914264881114,,,0.621875,0.2125459509141494,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1680.png,15071,0.1515625,0.21850432633016675,,,0.3875,0.21850432633016675,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1681.png,15071,0.396875,0.20475309063601457,,,0.259375,0.20563354845452628,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1682.png,15071,0.6609375,0.19003494744388466,,,0.396875,0.18561553006146872,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1683.png,15071,0.69375,0.125,,,0.6921875,0.125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1684.png,15071,0.4953125,0.1614448919136186,,,0.8546875,0.1614448919136186,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1685.png,15071,0.2625,0.2313766545051596,,,0.815625,0.2313766545051596,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1686.png,15071,0.20625,0.2601269221457095,,,0.66875,0.26100766272276377,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/15071/1-1687.png,15071,0.296875,0.265312315959889,,,0.6640625,0.265312315959889,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0189.png,2726c03,0.128125,0.22889425096537486,,,0.5109375,0.22889425096537486,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0190.png,2726c03,0.4671875,0.17511157157652374,,,0.253125,0.17511157157652374,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0191.png,2726c03,0.8390625,0.18381801462315928,,,0.4703125,0.18564183425348932,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0192.png,2726c03,0.7,0.20846350100197397,,,0.8578125,0.20974780243187294,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0193.png,2726c03,0.2484375,0.228125,,,0.7875,0.228125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0194.png,2726c03,0.1109375,0.26608416196760004,,,0.4640625,0.26303888139398707,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0195.png,2726c03,0.1734375,0.22196301071349703,,,0.278125,0.22196301071349703,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0196.png,2726c03,0.3453125,0.234375,,,0.2671875,0.234375,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0197.png,2726c03,0.475,0.30545176583218503,,,0.5625,0.30545176583218503,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0198.png,2726c03,0.2484375,0.228125,,,0.7875,0.228125,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0199.png,2726c03,0.1828125,0.265625,,,0.765625,0.265625,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0200.png,2726c03,0.24375,0.2,,,0.7390625,0.2,,
TRAIN,gs://whichbrick-2/data_export_bricks/images/2726c03/2-0201.png,2726c03,0.371875,0.20625,,,0.725,0.20625,,
